name,id,category,href,images,semantic_features
Affiches Arrondissements de Paris,1794,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1794-affiches-arrondissements-de-paris.html,"['https://lesraffineurs.b-cdn.net/14338-large_default/affiches-arrondissements-de-paris.jpg', 'https://lesraffineurs.b-cdn.net/14344-large_default/affiches-arrondissements-de-paris.jpg', 'https://lesraffineurs.b-cdn.net/14346-large_default/affiches-arrondissements-de-paris.jpg', 'https://lesraffineurs.b-cdn.net/14345-large_default/affiches-arrondissements-de-paris.jpg', 'https://lesraffineurs.b-cdn.net/14342-large_default/affiches-arrondissements-de-paris.jpg', 'https://lesraffineurs.b-cdn.net/14339-large_default/affiches-arrondissements-de-paris.jpg', 'https://lesraffineurs.b-cdn.net/14340-large_default/affiches-arrondissements-de-paris.jpg', 'https://lesraffineurs.b-cdn.net/14341-large_default/affiches-arrondissements-de-paris.jpg', 'https://lesraffineurs.b-cdn.net/14373-large_default/affiches-arrondissements-de-paris.jpg', 'https://lesraffineurs.b-cdn.net/14347-large_default/affiches-arrondissements-de-paris.jpg', 'https://lesraffineurs.b-cdn.net/14343-large_default/affiches-arrondissements-de-paris.jpg']",
Sac 2 en 1 by Ucon Acrobatics,1686,du-style,https://www.lesraffineurs.com/du-style/1686-sac-a-dos-till-by-ucon-acrobatics.html,"['https://lesraffineurs.b-cdn.net/13328-large_default/sac-a-dos-till-by-ucon-acrobatics.jpg', 'https://lesraffineurs.b-cdn.net/13329-large_default/sac-a-dos-till-by-ucon-acrobatics.jpg', 'https://lesraffineurs.b-cdn.net/13330-large_default/sac-a-dos-till-by-ucon-acrobatics.jpg', 'https://lesraffineurs.b-cdn.net/13331-large_default/sac-a-dos-till-by-ucon-acrobatics.jpg', 'https://lesraffineurs.b-cdn.net/13332-large_default/sac-a-dos-till-by-ucon-acrobatics.jpg', 'https://lesraffineurs.b-cdn.net/13334-large_default/sac-a-dos-till-by-ucon-acrobatics.jpg', 'https://lesraffineurs.b-cdn.net/13333-large_default/sac-a-dos-till-by-ucon-acrobatics.jpg']",
T-Shirt Fluctuat Nec Mergitur,1360,du-style,https://www.lesraffineurs.com/du-style/1360-t-shirt-fluctuat-nec-mergitur.html,"['https://lesraffineurs.b-cdn.net/11513-large_default/t-shirt-fluctuat-nec-mergitur.jpg', 'https://lesraffineurs.b-cdn.net/11514-large_default/t-shirt-fluctuat-nec-mergitur.jpg']",
Gin Terra Nova,1518,du-gosier,https://www.lesraffineurs.com/du-gosier/1518-gin-terra-nova.html,"['https://lesraffineurs.b-cdn.net/12261-large_default/gin-terra-nova.jpg', 'https://lesraffineurs.b-cdn.net/12259-large_default/gin-terra-nova.jpg', 'https://lesraffineurs.b-cdn.net/12260-large_default/gin-terra-nova.jpg']",
Enceinte Bluetooth Lemus Sia,1385,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1385-enceinte-bluetooth-lemus-vintage.html,"['https://lesraffineurs.b-cdn.net/11453-large_default/enceinte-bluetooth-lemus-vintage.jpg', 'https://lesraffineurs.b-cdn.net/11445-large_default/enceinte-bluetooth-lemus-vintage.jpg', 'https://lesraffineurs.b-cdn.net/11452-large_default/enceinte-bluetooth-lemus-vintage.jpg', 'https://lesraffineurs.b-cdn.net/11454-large_default/enceinte-bluetooth-lemus-vintage.jpg']",
Livre Bar à soupes,1872,pour-elles,https://www.lesraffineurs.com/pour-elles/1872-livre-bar-a-soupes.html,"['https://lesraffineurs.b-cdn.net/14855-large_default/livre-bar-a-soupes.jpg', 'https://lesraffineurs.b-cdn.net/14854-large_default/livre-bar-a-soupes.jpg', 'https://lesraffineurs.b-cdn.net/14856-large_default/livre-bar-a-soupes.jpg']",
Ceinture en cuir Bleu de Chauffe,1184,du-style,https://www.lesraffineurs.com/du-style/1184-ceinture-en-cuir-bleu-de-chauffe.html,"['https://lesraffineurs.b-cdn.net/10189-large_default/ceinture-en-cuir-bleu-de-chauffe.jpg', 'https://lesraffineurs.b-cdn.net/10190-large_default/ceinture-en-cuir-bleu-de-chauffe.jpg', 'https://lesraffineurs.b-cdn.net/10191-large_default/ceinture-en-cuir-bleu-de-chauffe.jpg', 'https://lesraffineurs.b-cdn.net/10192-large_default/ceinture-en-cuir-bleu-de-chauffe.jpg', 'https://lesraffineurs.b-cdn.net/10188-large_default/ceinture-en-cuir-bleu-de-chauffe.jpg', 'https://lesraffineurs.b-cdn.net/10548-large_default/ceinture-en-cuir-bleu-de-chauffe.jpg', 'https://lesraffineurs.b-cdn.net/10547-large_default/ceinture-en-cuir-bleu-de-chauffe.jpg']",
T-shirt Beleza,1812,du-style,https://www.lesraffineurs.com/du-style/1812-t-shirt-beleza.html,"['https://lesraffineurs.b-cdn.net/14656-large_default/t-shirt-beleza.jpg', 'https://lesraffineurs.b-cdn.net/14697-large_default/t-shirt-beleza.jpg']",
Livre Corpus Tattoo,1786,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1786-livre-corpus-tattoo.html,"['https://lesraffineurs.b-cdn.net/14590-large_default/livre-corpus-tattoo.jpg', 'https://lesraffineurs.b-cdn.net/14592-large_default/livre-corpus-tattoo.jpg', 'https://lesraffineurs.b-cdn.net/14593-large_default/livre-corpus-tattoo.jpg']",
Livre Comment manger sans gluten et garder ses amis,1910,pour-elles,https://www.lesraffineurs.com/pour-elles/1910-livre-comment-manger-sans-gluten-et-garder-ses-amis.html,"['https://lesraffineurs.b-cdn.net/14862-large_default/livre-comment-manger-sans-gluten-et-garder-ses-amis.jpg', 'https://lesraffineurs.b-cdn.net/14863-large_default/livre-comment-manger-sans-gluten-et-garder-ses-amis.jpg', 'https://lesraffineurs.b-cdn.net/14861-large_default/livre-comment-manger-sans-gluten-et-garder-ses-amis.jpg']",
T-shirt Sunset,1811,du-style,https://www.lesraffineurs.com/du-style/1811-t-shirt-sunset-bleu-marine.html,"['https://lesraffineurs.b-cdn.net/14721-large_default/t-shirt-sunset-bleu-marine.jpg', 'https://lesraffineurs.b-cdn.net/14722-large_default/t-shirt-sunset-bleu-marine.jpg']",
Livre Comment manger vegan et garder ses amis,1909,pour-elles,https://www.lesraffineurs.com/pour-elles/1909-livre-comment-manger-vegan-et-garder-ses-amis.html,"['https://lesraffineurs.b-cdn.net/14858-large_default/livre-comment-manger-vegan-et-garder-ses-amis.jpg', 'https://lesraffineurs.b-cdn.net/14859-large_default/livre-comment-manger-vegan-et-garder-ses-amis.jpg', 'https://lesraffineurs.b-cdn.net/14860-large_default/livre-comment-manger-vegan-et-garder-ses-amis.jpg', 'https://lesraffineurs.b-cdn.net/14857-large_default/livre-comment-manger-vegan-et-garder-ses-amis.jpg']",
Rhum Clairin Vaval,1163,du-gosier,https://www.lesraffineurs.com/du-gosier/1163-rhum-clairin-vaval.html,"['https://lesraffineurs.b-cdn.net/9924-large_default/rhum-clairin-vaval.jpg', 'https://lesraffineurs.b-cdn.net/9922-large_default/rhum-clairin-vaval.jpg', 'https://lesraffineurs.b-cdn.net/9923-large_default/rhum-clairin-vaval.jpg']",
Briefcase 100% cuir Bleu de Chauffe,1523,du-style,https://www.lesraffineurs.com/du-style/1523-briefcase-100-cuir-bleu-de-chauffe.html,"['https://lesraffineurs.b-cdn.net/12429-large_default/briefcase-100-cuir-bleu-de-chauffe.jpg', 'https://lesraffineurs.b-cdn.net/12375-large_default/briefcase-100-cuir-bleu-de-chauffe.jpg', 'https://lesraffineurs.b-cdn.net/12377-large_default/briefcase-100-cuir-bleu-de-chauffe.jpg', 'https://lesraffineurs.b-cdn.net/12378-large_default/briefcase-100-cuir-bleu-de-chauffe.jpg', 'https://lesraffineurs.b-cdn.net/12379-large_default/briefcase-100-cuir-bleu-de-chauffe.jpg', 'https://lesraffineurs.b-cdn.net/12380-large_default/briefcase-100-cuir-bleu-de-chauffe.jpg', 'https://lesraffineurs.b-cdn.net/12381-large_default/briefcase-100-cuir-bleu-de-chauffe.jpg', 'https://lesraffineurs.b-cdn.net/12376-large_default/briefcase-100-cuir-bleu-de-chauffe.jpg', 'https://lesraffineurs.b-cdn.net/12374-large_default/briefcase-100-cuir-bleu-de-chauffe.jpg', 'https://lesraffineurs.b-cdn.net/12427-large_default/briefcase-100-cuir-bleu-de-chauffe.jpg', 'https://lesraffineurs.b-cdn.net/12428-large_default/briefcase-100-cuir-bleu-de-chauffe.jpg']",
Montre A.b.art Swiss Made,1409,du-style,https://www.lesraffineurs.com/du-style/1409-montre-abart.html,"['https://lesraffineurs.b-cdn.net/11928-large_default/montre-abart.jpg', 'https://lesraffineurs.b-cdn.net/11923-large_default/montre-abart.jpg', 'https://lesraffineurs.b-cdn.net/11924-large_default/montre-abart.jpg', 'https://lesraffineurs.b-cdn.net/11925-large_default/montre-abart.jpg', 'https://lesraffineurs.b-cdn.net/11926-large_default/montre-abart.jpg', 'https://lesraffineurs.b-cdn.net/11927-large_default/montre-abart.jpg']",
Fabriquer sa Lampe en Béton // Lyon,1699,des-experiences,https://www.lesraffineurs.com/des-experiences/1699-fabriquer-sa-lampe-en-beton-lyon.html,"['https://lesraffineurs.b-cdn.net/13475-large_default/fabriquer-sa-lampe-en-beton-lyon.jpg', 'https://lesraffineurs.b-cdn.net/13473-large_default/fabriquer-sa-lampe-en-beton-lyon.jpg', 'https://lesraffineurs.b-cdn.net/13474-large_default/fabriquer-sa-lampe-en-beton-lyon.jpg', 'https://lesraffineurs.b-cdn.net/13476-large_default/fabriquer-sa-lampe-en-beton-lyon.jpg']",
Le grand livre du Pop !,1871,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1871-le-grand-livre-du-pop.html,"['https://lesraffineurs.b-cdn.net/14848-large_default/le-grand-livre-du-pop.jpg', 'https://lesraffineurs.b-cdn.net/14849-large_default/le-grand-livre-du-pop.jpg', 'https://lesraffineurs.b-cdn.net/14850-large_default/le-grand-livre-du-pop.jpg', 'https://lesraffineurs.b-cdn.net/14851-large_default/le-grand-livre-du-pop.jpg', 'https://lesraffineurs.b-cdn.net/14852-large_default/le-grand-livre-du-pop.jpg', 'https://lesraffineurs.b-cdn.net/14853-large_default/le-grand-livre-du-pop.jpg']",
Bougie parfumée Kerzon,1376,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1376-bougie-parfumee-Kerzon.html,"['https://lesraffineurs.b-cdn.net/14237-large_default/bougie-parfumee-Kerzon.jpg', 'https://lesraffineurs.b-cdn.net/14239-large_default/bougie-parfumee-Kerzon.jpg', 'https://lesraffineurs.b-cdn.net/14238-large_default/bougie-parfumee-Kerzon.jpg']",
Sweat Beleza,1813,du-style,https://www.lesraffineurs.com/du-style/1813-sweat-beleza-bleu-marine.html,"['https://lesraffineurs.b-cdn.net/14698-large_default/sweat-beleza-bleu-marine.jpg', 'https://lesraffineurs.b-cdn.net/14699-large_default/sweat-beleza-bleu-marine.jpg']",
Sac bourse Lutèce,1869,pour-elles,https://www.lesraffineurs.com/pour-elles/1869-sac-bourse-lutece.html,"['https://lesraffineurs.b-cdn.net/14788-large_default/sac-bourse-lutece.jpg', 'https://lesraffineurs.b-cdn.net/14790-large_default/sac-bourse-lutece.jpg', 'https://lesraffineurs.b-cdn.net/14787-large_default/sac-bourse-lutece.jpg', 'https://lesraffineurs.b-cdn.net/14786-large_default/sac-bourse-lutece.jpg', 'https://lesraffineurs.b-cdn.net/14789-large_default/sac-bourse-lutece.jpg']",
Coffret pour pâtes,1242,du-palais,https://www.lesraffineurs.com/du-palais/1242-coffret-pour-pates.html,"['https://lesraffineurs.b-cdn.net/10638-large_default/coffret-pour-pates.jpg', 'https://lesraffineurs.b-cdn.net/10640-large_default/coffret-pour-pates.jpg', 'https://lesraffineurs.b-cdn.net/10642-large_default/coffret-pour-pates.jpg', 'https://lesraffineurs.b-cdn.net/10641-large_default/coffret-pour-pates.jpg', 'https://lesraffineurs.b-cdn.net/10643-large_default/coffret-pour-pates.jpg', 'https://lesraffineurs.b-cdn.net/10639-large_default/coffret-pour-pates.jpg', 'https://lesraffineurs.b-cdn.net/10635-large_default/coffret-pour-pates.jpg', 'https://lesraffineurs.b-cdn.net/10636-large_default/coffret-pour-pates.jpg', 'https://lesraffineurs.b-cdn.net/10637-large_default/coffret-pour-pates.jpg']",
T-shirt Oh la la,1201,du-style,https://www.lesraffineurs.com/du-style/1201-t-shirt-oh-la-la.html,"['https://lesraffineurs.b-cdn.net/10243-large_default/t-shirt-oh-la-la.jpg', 'https://lesraffineurs.b-cdn.net/10244-large_default/t-shirt-oh-la-la.jpg']",
Attitude Mug,1033,du-palais,https://www.lesraffineurs.com/du-palais/1033-mug-egoist-feminisit-anarchist-pessimist-optimist.html,"['https://lesraffineurs.b-cdn.net/8974-large_default/mug-egoist-feminisit-anarchist-pessimist-optimist.jpg', 'https://lesraffineurs.b-cdn.net/8975-large_default/mug-egoist-feminisit-anarchist-pessimist-optimist.jpg', 'https://lesraffineurs.b-cdn.net/8976-large_default/mug-egoist-feminisit-anarchist-pessimist-optimist.jpg', 'https://lesraffineurs.b-cdn.net/8977-large_default/mug-egoist-feminisit-anarchist-pessimist-optimist.jpg', 'https://lesraffineurs.b-cdn.net/8971-large_default/mug-egoist-feminisit-anarchist-pessimist-optimist.jpg', 'https://lesraffineurs.b-cdn.net/8972-large_default/mug-egoist-feminisit-anarchist-pessimist-optimist.jpg', 'https://lesraffineurs.b-cdn.net/8973-large_default/mug-egoist-feminisit-anarchist-pessimist-optimist.jpg', 'https://lesraffineurs.b-cdn.net/8978-large_default/mug-egoist-feminisit-anarchist-pessimist-optimist.jpg']",
Foulard Auguste,1845,du-style,https://www.lesraffineurs.com/du-style/1845-foulard-auguste.html,"['https://lesraffineurs.b-cdn.net/14744-large_default/foulard-auguste.jpg', 'https://lesraffineurs.b-cdn.net/14882-large_default/foulard-auguste.jpg', 'https://lesraffineurs.b-cdn.net/14742-large_default/foulard-auguste.jpg', 'https://lesraffineurs.b-cdn.net/14741-large_default/foulard-auguste.jpg', 'https://lesraffineurs.b-cdn.net/14743-large_default/foulard-auguste.jpg', 'https://lesraffineurs.b-cdn.net/14740-large_default/foulard-auguste.jpg']",
Maillot de bain Atalaye,1123,du-style,https://www.lesraffineurs.com/du-style/1123-maillot-de-bain-atalaye.html,"['https://lesraffineurs.b-cdn.net/9520-large_default/maillot-de-bain-atalaye.jpg', 'https://lesraffineurs.b-cdn.net/9521-large_default/maillot-de-bain-atalaye.jpg', 'https://lesraffineurs.b-cdn.net/9522-large_default/maillot-de-bain-atalaye.jpg', 'https://lesraffineurs.b-cdn.net/9523-large_default/maillot-de-bain-atalaye.jpg', 'https://lesraffineurs.b-cdn.net/9524-large_default/maillot-de-bain-atalaye.jpg', 'https://lesraffineurs.b-cdn.net/9525-large_default/maillot-de-bain-atalaye.jpg', 'https://lesraffineurs.b-cdn.net/9529-large_default/maillot-de-bain-atalaye.jpg', 'https://lesraffineurs.b-cdn.net/9530-large_default/maillot-de-bain-atalaye.jpg', 'https://lesraffineurs.b-cdn.net/9533-large_default/maillot-de-bain-atalaye.jpg', 'https://lesraffineurs.b-cdn.net/9534-large_default/maillot-de-bain-atalaye.jpg', 'https://lesraffineurs.b-cdn.net/9535-large_default/maillot-de-bain-atalaye.jpg', 'https://lesraffineurs.b-cdn.net/9537-large_default/maillot-de-bain-atalaye.jpg']",
Organiseur de stylos en laiton,1903,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1903-organiseur-de-stylos-en-laiton.html,"['https://lesraffineurs.b-cdn.net/14814-large_default/organiseur-de-stylos-en-laiton.jpg', 'https://lesraffineurs.b-cdn.net/14813-large_default/organiseur-de-stylos-en-laiton.jpg']",
Puces d’oreilles Ester by GISEL B.,1867,pour-elles,https://www.lesraffineurs.com/pour-elles/1867-puces-doreilles-ester-by-gisel-b.html,"['https://lesraffineurs.b-cdn.net/14779-large_default/puces-doreilles-ester-by-gisel-b.jpg', 'https://lesraffineurs.b-cdn.net/14778-large_default/puces-doreilles-ester-by-gisel-b.jpg', 'https://lesraffineurs.b-cdn.net/14781-large_default/puces-doreilles-ester-by-gisel-b.jpg', 'https://lesraffineurs.b-cdn.net/14780-large_default/puces-doreilles-ester-by-gisel-b.jpg']",
Jeu de cartes Tu me connais,1926,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1926-jeu-de-cartes-tu-me-connais.html,"['https://lesraffineurs.b-cdn.net/14954-large_default/jeu-de-cartes-tu-me-connais.jpg', 'https://lesraffineurs.b-cdn.net/14956-large_default/jeu-de-cartes-tu-me-connais.jpg', 'https://lesraffineurs.b-cdn.net/14955-large_default/jeu-de-cartes-tu-me-connais.jpg']",
Housse d’ordinateur 13 pouces éco-responsable,1905,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1905-housse-dordinateur-13-pouces-eco-responsable.html,"['https://lesraffineurs.b-cdn.net/14926-large_default/housse-dordinateur-13-pouces-eco-responsable.jpg', 'https://lesraffineurs.b-cdn.net/14929-large_default/housse-dordinateur-13-pouces-eco-responsable.jpg', 'https://lesraffineurs.b-cdn.net/14928-large_default/housse-dordinateur-13-pouces-eco-responsable.jpg', 'https://lesraffineurs.b-cdn.net/14930-large_default/housse-dordinateur-13-pouces-eco-responsable.jpg', 'https://lesraffineurs.b-cdn.net/14931-large_default/housse-dordinateur-13-pouces-eco-responsable.jpg', 'https://lesraffineurs.b-cdn.net/14932-large_default/housse-dordinateur-13-pouces-eco-responsable.jpg', 'https://lesraffineurs.b-cdn.net/14933-large_default/housse-dordinateur-13-pouces-eco-responsable.jpg', 'https://lesraffineurs.b-cdn.net/14927-large_default/housse-dordinateur-13-pouces-eco-responsable.jpg']",
Lunchbox en acier inoxydable,1899,du-palais,https://www.lesraffineurs.com/du-palais/1899-lunchbox-en-acier-inoxydable.html,"['https://lesraffineurs.b-cdn.net/14827-large_default/lunchbox-en-acier-inoxydable.jpg', 'https://lesraffineurs.b-cdn.net/14829-large_default/lunchbox-en-acier-inoxydable.jpg', 'https://lesraffineurs.b-cdn.net/14826-large_default/lunchbox-en-acier-inoxydable.jpg', 'https://lesraffineurs.b-cdn.net/14828-large_default/lunchbox-en-acier-inoxydable.jpg', 'https://lesraffineurs.b-cdn.net/14830-large_default/lunchbox-en-acier-inoxydable.jpg']",
Livre - Un bowl et c’est tout,1918,du-palais,https://www.lesraffineurs.com/du-palais/1918-livre-un-bowl-et-cest-tout.html,"['https://lesraffineurs.b-cdn.net/14952-large_default/livre-un-bowl-et-cest-tout.jpg', 'https://lesraffineurs.b-cdn.net/14953-large_default/livre-un-bowl-et-cest-tout.jpg']",
Stylo en laiton,1904,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1904-stylo-en-laiton.html,"['https://lesraffineurs.b-cdn.net/14816-large_default/stylo-en-laiton.jpg', 'https://lesraffineurs.b-cdn.net/14815-large_default/stylo-en-laiton.jpg']",
T-shirt Serengueti,1822,du-style,https://www.lesraffineurs.com/du-style/1822-t-shirt-serengueti.html,"['https://lesraffineurs.b-cdn.net/14960-large_default/t-shirt-serengueti.jpg', 'https://lesraffineurs.b-cdn.net/14959-large_default/t-shirt-serengueti.jpg', 'https://lesraffineurs.b-cdn.net/14961-large_default/t-shirt-serengueti.jpg', 'https://lesraffineurs.b-cdn.net/14962-large_default/t-shirt-serengueti.jpg', 'https://lesraffineurs.b-cdn.net/14889-large_default/t-shirt-serengueti.jpg', 'https://lesraffineurs.b-cdn.net/14890-large_default/t-shirt-serengueti.jpg']",
Service à thé en fonte,1902,du-palais,https://www.lesraffineurs.com/du-palais/1902-service-a-the-en-fonte.html,"['https://lesraffineurs.b-cdn.net/14823-large_default/service-a-the-en-fonte.jpg', 'https://lesraffineurs.b-cdn.net/14821-large_default/service-a-the-en-fonte.jpg', 'https://lesraffineurs.b-cdn.net/14822-large_default/service-a-the-en-fonte.jpg', 'https://lesraffineurs.b-cdn.net/14820-large_default/service-a-the-en-fonte.jpg', 'https://lesraffineurs.b-cdn.net/14819-large_default/service-a-the-en-fonte.jpg']",
Foulard Emile,1847,du-style,https://www.lesraffineurs.com/du-style/1847-foulard-emile.html,"['https://lesraffineurs.b-cdn.net/14899-large_default/foulard-emile.jpg', 'https://lesraffineurs.b-cdn.net/14897-large_default/foulard-emile.jpg', 'https://lesraffineurs.b-cdn.net/14896-large_default/foulard-emile.jpg', 'https://lesraffineurs.b-cdn.net/14900-large_default/foulard-emile.jpg', 'https://lesraffineurs.b-cdn.net/14898-large_default/foulard-emile.jpg']",
Foulard Timéo,1844,du-style,https://www.lesraffineurs.com/du-style/1844-foulard-timeo.html,"['https://lesraffineurs.b-cdn.net/14891-large_default/foulard-timeo.jpg', 'https://lesraffineurs.b-cdn.net/14892-large_default/foulard-timeo.jpg', 'https://lesraffineurs.b-cdn.net/14893-large_default/foulard-timeo.jpg', 'https://lesraffineurs.b-cdn.net/14894-large_default/foulard-timeo.jpg', 'https://lesraffineurs.b-cdn.net/14895-large_default/foulard-timeo.jpg']",
